out:L01S,out:L02S,out:L03S,out:L04S,out:L05S,out:L06S,out:L07S,out:L08S,out:L09S,out:L10S,out:L11S,out:L12S,out:L13S,out:L14S,out:L01R,out:L02R,out:L03R,out:L04R,out:L05R,out:L06R,out:L07R,out:L08R,out:L09R,out:L10R,out:L11R,out:L12R,out:L13R,out:L14R,out:LSR,out:r01,out:r02,out:r03,out:r04,out:r05,out:r06,out:r07,out:r08,out:r09,out:r10,out:r11,out:r12,out:r13,out:r14,out:P01x,out:P02x,out:P03x,out:P04x,out:P05x,out:P06x,out:P07x,out:P08x,out:P09x,out:P10x,out:P11x,out:P12x,out:P13x,out:P14x,out:P01y,out:P02y,out:P03y,out:P04y,out:P05y,out:P06y,out:P07y,out:P08y,out:P09y,out:P10y,out:P11y,out:P12y,out:P13y,out:P14y,out:P01z,out:P02z,out:P03z,out:P04z,out:P05z,out:P06z,out:P07z,out:P08z,out:P09z,out:P10z,out:P11z,out:P12z,out:P13z,out:P14z,out:Sx,out:Sy,out:Rx,out:Ry
0.45,2.25,3.75,4.25,1.4,1.5,0.779423,0.779423,2.424871,2.598076,0.779423,0.779423,2.424871,2.598076,5.297405,6.944242,4.089315,3.036857,5.314132,5.11957,5.694515,5.630941,5.912698,5.806031,5.022698,4.950505,3.544009,3.116087,5.015974,130.636839,154.161513,100.568142,94.722044,109.798876,102.407419,152.515659,144.599962,123.148891,120.473693,94.945675,89.665893,66.984438,57.499056,4.25,6.5,4.25,0,4.25,4.25,4.7,4.7,5.65,5.75,3.8,3.8,2.85,2.75,4.2,3.75,0,3.75,3.75,3.75,4.2,4.2,2.35,2.25,4.2,4.2,2.35,2.25,1.5,1.5,1.5,1.5,2.9,0,1.95,1.05,2.9,0,1.95,1.05,2.9,0,4.25,3.75,0.25,0.75
3.95,1.75,0.25,4.75,1.4,1.5,2.424871,1.299038,0.433013,0.433013,2.424871,1.299038,0.433013,0.433013,5.684409,6.282714,4.579574,0.687386,4.872371,4.659399,6.233779,5.26759,4.852577,4.811185,3.695944,3.774586,4.364344,4.318275,4.545327,127.367369,174.150457,99.425828,111.327384,111.680468,103.655408,142.797277,129.880234,137.03038,129.941788,86.417554,61.19597,67.850738,60.790633,4.75,6.5,4.75,0,4.75,4.75,6.15,5.5,5,5,3.35,4,4.5,4.5,4.2,0.25,0,0.25,0.25,0.25,1.65,1,0,0,1.65,1,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,1.75,1.25,2.9,0.75,1.75,1.25,4.75,0.25,0.25,0.75
3.45,1.75,0.75,4.75,1.4,1.5,2.424871,1.299038,1.299038,1.299038,2.424871,1.299038,1.299038,1.299038,5.684409,6.262787,4.579574,0.471699,4.846648,4.632494,6.325346,5.314838,5.426555,5.314838,3.848376,3.840247,3.993432,3.840247,4.517743,127.367369,176.338064,99.425828,122.005383,111.801409,103.736268,146.16132,133.614267,139.527151,133.614267,90.859609,66.521422,74.486604,66.521422,4.75,6.5,4.75,0,4.75,4.75,6.15,5.5,5.5,5.5,3.35,4,4,4,4.2,0.75,0,0.75,0.75,0.75,2.15,1.5,0,0,2.15,1.5,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,2.25,0.75,2.9,0.75,2.25,0.75,4.75,0.75,0.25,0.75
2.95,1.75,1.25,4.75,1.4,1.5,2.424871,1.299038,2.165064,2.165064,2.424871,1.299038,2.165064,2.165064,5.684409,6.282714,4.579574,0.687386,4.872371,4.659399,6.454456,5.408096,6.028889,5.860674,4.057093,3.968312,3.721223,3.44202,4.545327,127.367369,174.150457,99.425828,111.327384,111.680468,103.655408,149.173033,136.994074,141.304204,136.391343,94.898098,71.771718,82.421867,73.932822,4.75,6.5,4.75,0,4.75,4.75,6.15,5.5,6,6,3.35,4,3.5,3.5,4.2,1.25,0,1.25,1.25,1.25,2.65,2,0,0,2.65,2,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,2.75,0.25,2.9,0.75,2.75,0.25,4.75,1.25,0.25,0.75
2.45,1.75,1.75,4.75,1.4,1.5,2.424871,1.299038,2.424871,1.299038,2.424871,1.299038,2.424871,1.299038,5.684409,6.342121,4.579574,1.105667,4.948737,4.739198,6.618912,5.545043,6.181424,5.26759,4.313931,4.153011,3.606938,3.774586,4.627094,127.367369,170.222518,99.425828,103.06803,111.329394,103.421138,151.76279,139.932135,139.160721,125.900739,98.4657,76.739282,81.717154,56.062107,4.75,6.5,4.75,0,4.75,4.75,6.15,5.5,6.15,5.5,3.35,4,3.35,4,4.2,1.75,0,1.75,1.75,1.75,3.15,2.5,0.35,1,3.15,2.5,0.35,1,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,2.9,0.75,2.9,0.75,2.9,0.75,4.75,1.75,0.25,0.75
1.95,1.75,2.25,4.75,1.4,1.5,2.424871,1.299038,2.424871,1.299038,2.424871,1.299038,2.424871,1.299038,5.684409,6.439915,4.579574,1.572419,5.07346,4.869292,6.816157,5.722543,6.169279,5.314838,4.610857,4.387197,3.586084,3.840247,4.760252,127.367369,166.050782,99.425828,99.148321,110.780417,103.056134,153.87738,142.371915,135.336215,121.793205,101.557113,81.295485,76.973813,51.397105,4.75,6.5,4.75,0,4.75,4.75,6.15,5.5,6.15,5.5,3.35,4,3.35,4,4.2,2.25,0,2.25,2.25,2.25,3.65,3,0.85,1.5,3.65,3,0.85,1.5,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,2.9,0.75,2.9,0.75,2.9,0.75,4.75,2.25,0.25,0.75
1.45,1.75,2.75,4.75,1.4,1.5,2.511474,1.299038,2.424871,1.299038,2.511474,1.299038,2.424871,1.299038,5.684409,6.574382,4.579574,2.054872,5.243091,5.04579,7.122324,5.936961,6.19758,5.408096,4.96261,4.663421,3.634556,3.968312,4.940648,127.367369,161.926567,99.425828,96.988035,110.078602,102.591797,155.775981,144.292838,131.408056,117.670848,105.174822,85.384268,72.43332,47.426989,4.75,6.5,4.75,0,4.75,4.75,6.2,5.5,6.15,5.5,3.3,4,3.35,4,4.2,2.75,0,2.75,2.75,2.75,4.2,3.5,1.35,2,4.2,3.5,1.35,2,1.5,1.5,1.5,1.5,2.9,0,2.95,0.75,2.9,0.75,2.95,0.75,2.9,0.75,4.75,2.75,0.25,0.75
0.95,1.75,3.25,4.75,1.4,1.5,1.645448,1.645448,2.424871,1.299038,1.645448,1.645448,2.424871,1.299038,5.684409,6.74333,4.579574,2.544111,5.453439,5.264029,6.589954,6.4736,6.26578,5.545043,5.131033,4.980713,3.749667,4.153011,5.163332,127.367369,157.947739,99.425828,95.639337,109.272838,102.06173,153.897617,147.437145,127.455598,113.632095,98.085551,92.990062,68.312933,44.278778,4.75,6.5,4.75,0,4.75,4.75,5.7,5.7,6.15,5.5,3.8,3.8,3.35,4,4.2,3.25,0,3.25,3.25,3.25,4.2,4.2,1.85,2.5,4.2,4.2,1.85,2.5,1.5,1.5,1.5,1.5,2.9,0,2.45,0.55,2.9,0.75,2.45,0.55,2.9,0.75,4.75,3.25,0.25,0.75
0.45,1.75,3.75,4.75,1.4,1.5,0.779423,0.779423,2.424871,1.299038,0.779423,0.779423,2.424871,1.299038,5.684409,6.944242,4.579574,3.036857,5.7,5.519058,6.093234,6.033863,6.372598,5.722543,5.387718,5.320479,3.925557,4.387197,5.423099,127.367369,154.161513,99.425828,94.722044,108.40848,101.496576,151.218516,143.953374,123.549227,109.754047,91.535144,86.578377,64.753296,41.966691,4.75,6.5,4.75,0,4.75,4.75,5.2,5.2,6.15,5.5,4.3,4.3,3.35,4,4.2,3.75,0,3.75,3.75,3.75,4.2,4.2,2.35,3,4.2,4.2,2.35,3,1.5,1.5,1.5,1.5,2.9,0,1.95,1.05,2.9,0.75,1.95,1.05,2.9,0.75,4.75,3.75,0.25,0.75
3.95,1.25,0.25,5.25,1.4,1.5,2.165064,2.165064,0.433013,0.433013,2.424871,2.598076,0.433013,0.433013,6.087898,6.282714,5.071735,0.687386,5.337602,5.143928,6.507496,6.351968,5.342986,5.305422,4.124318,3.802631,4.852577,4.811185,5.040833,124.520292,174.150457,98.503995,111.327384,109.708204,102.347736,140.124108,135.521308,135.937619,129.539701,82.762176,77.727534,66.510776,60.13177,5.25,6.5,5.25,0,5.25,5.25,6.5,6.5,5.5,5.5,3.85,3.75,5,5,4.2,0.25,0,0.25,0.25,0.25,1.5,1.5,0,0,1.65,1.75,0,0,1.5,1.5,1.5,1.5,2.9,0,2.75,0.25,1.75,1.25,2.9,0,1.75,1.25,5.25,0.25,0.25,0.75
3.45,1.25,0.75,5.25,1.4,1.5,2.165064,1.746409,1.299038,1.299038,2.424871,2.598076,1.299038,1.299038,6.087898,6.262787,5.071735,0.471699,5.314132,5.11957,6.583882,6.122598,5.911641,5.80926,4.261455,3.963584,4.466262,4.329838,5.015974,124.520292,176.338064,98.503995,122.005383,109.798876,102.407419,143.357687,135.97295,138.34187,132.904914,86.89346,82.466994,72.315058,65.163645,5.25,6.5,5.25,0,5.25,5.25,6.5,6.25829,6,6,3.85,3.75,4.5,4.5,4.2,0.75,0,0.75,0.75,0.75,2,1.75829,0,0,2.15,2.25,0,0,1.5,1.5,1.5,1.5,2.9,0,2.75,0.49171,2.25,0.75,2.9,0,2.25,0.75,5.25,0.75,0.25,0.75
2.95,1.25,1.25,5.25,1.4,1.5,2.165064,2.165064,2.165064,2.165064,2.424871,2.598076,2.165064,2.165064,6.087898,6.282714,5.071735,0.687386,5.337602,5.143928,6.696828,6.5458,6.507496,6.351968,4.450843,4.178516,4.165033,3.917589,5.040833,124.520292,174.150457,98.503995,111.327384,109.708204,102.347736,146.299642,141.314119,140.124108,135.521308,90.743245,86.831737,79.214375,71.527234,5.25,6.5,5.25,0,5.25,5.25,6.5,6.5,6.5,6.5,3.85,3.75,4,4,4.2,1.25,0,1.25,1.25,1.25,2.5,2.5,0,0,2.65,2.75,0,0,1.5,1.5,1.5,1.5,2.9,0,2.75,0.25,2.75,0.25,2.9,0,2.75,0.25,5.25,1.25,0.25,0.75
2.45,1.25,1.75,5.25,1.4,1.5,2.165064,2.165064,2.165064,1.746409,2.424871,2.598076,2.424871,2.598076,6.087898,6.342121,5.071735,1.105667,5.407402,5.216321,6.844523,6.696828,6.468964,6.039009,4.68615,4.439595,4.04475,3.702702,5.114685,124.520292,170.222518,98.503995,103.06803,109.443493,102.173729,148.889713,143.715354,136.667319,129.298493,94.239293,90.745128,78.472576,72.766842,5.25,6.5,5.25,0,5.25,5.25,6.5,6.5,6.5,6.25829,3.85,3.75,3.85,3.75,4.2,1.75,0,1.75,1.75,1.75,3,3,0.5,0.74171,3.15,3.25,0.35,0.25,1.5,1.5,1.5,1.5,2.9,0,2.75,0.25,2.75,0.49171,2.9,0,2.9,0,5.25,1.75,0.25,0.75
1.95,1.25,2.25,5.25,1.4,1.5,2.165064,1.746409,2.165064,2.165064,2.424871,2.598076,2.424871,2.598076,6.087898,6.439915,5.071735,1.572419,5.521775,5.334791,7.024778,6.539195,6.468964,6.312488,4.960847,4.739198,4.026164,3.668787,5.235456,124.520292,166.050782,98.503995,99.148321,109.025088,101.899382,151.080375,143.672228,133.059448,128.793252,97.355164,94.191755,74.189344,67.809729,5.25,6.5,5.25,0,5.25,5.25,6.5,6.25829,6.5,6.5,3.85,3.75,3.85,3.75,4.2,2.25,0,2.25,2.25,2.25,3.5,3.25829,1,1,3.65,3.75,0.85,0.75,1.5,1.5,1.5,1.5,2.9,0,2.75,0.49171,2.75,0.25,2.9,0,2.9,0,5.25,2.25,0.25,0.75
1.45,1.25,2.75,5.25,1.4,1.5,2.165064,2.165064,2.165064,1.746409,2.511474,2.511474,2.424871,2.598076,6.087898,6.574382,5.071735,2.054872,5.678028,5.496362,7.235157,7.095597,6.507496,6.11989,5.284648,5.060385,4.069398,3.702702,5.4,124.520292,161.926567,98.503995,96.988035,108.482288,101.544699,152.841404,147.368126,129.372071,122.049384,101.022142,96.222373,70.092501,63.115875,5.25,6.5,5.25,0,5.25,5.25,6.5,6.5,6.5,6.25829,3.8,3.8,3.85,3.75,4.2,2.75,0,2.75,2.75,2.75,4,4,1.5,1.74171,4.2,4.2,1.35,1.25,1.5,1.5,1.5,1.5,2.9,0,2.75,0.25,2.75,0.49171,2.95,0.05,2.9,0,5.25,2.75,0.25,0.75
0.95,1.25,3.25,5.25,1.4,1.5,1.645448,1.645448,2.165064,2.165064,1.645448,1.645448,2.424871,2.598076,6.087898,6.74333,5.071735,2.544111,5.872819,5.697368,7.009101,6.899819,6.583882,6.430202,5.488852,5.348598,4.172529,3.802631,5.604463,124.520292,157.947739,98.503995,95.639337,107.848236,101.132095,152.312345,146.364446,125.672281,121.685445,94.524736,89.690761,66.342329,58.921018,5.25,6.5,5.25,0,5.25,5.25,6.2,6.2,6.5,6.5,4.3,4.3,3.85,3.75,4.2,3.25,0,3.25,3.25,3.25,4.2,4.2,2,2,4.2,4.2,1.85,1.75,1.5,1.5,1.5,1.5,2.9,0,2.45,0.55,2.75,0.25,2.45,0.55,2.9,0,5.25,3.25,0.25,0.75
0.45,1.25,3.75,5.25,1.4,1.5,0.779423,0.779423,2.165064,2.165064,0.779423,0.779423,2.424871,2.598076,6.087898,6.944242,5.071735,3.036857,6.102459,5.933801,6.505959,6.450388,6.696828,6.5458,5.772997,5.710298,4.331282,3.963584,5.844656,124.520292,154.161513,98.503995,94.722044,107.155324,100.683208,149.909231,143.233484,122.019435,118.156319,88.567331,83.90587,63.050018,55.382972,5.25,6.5,5.25,0,5.25,5.25,5.7,5.7,6.5,6.5,4.8,4.8,3.85,3.75,4.2,3.75,0,3.75,3.75,3.75,4.2,4.2,2.5,2.5,4.2,4.2,2.35,2.25,1.5,1.5,1.5,1.5,2.9,0,1.95,1.05,2.75,0.25,1.95,1.05,2.9,0,5.25,3.75,0.25,0.75
3.95,0.75,0.25,5.75,1.4,1.5,1.299038,1.299038,0.433013,0.433013,2.424871,2.598076,0.433013,0.433013,6.504806,6.282714,5.565294,0.687386,5.808614,5.631163,6.359835,6.264783,5.835024,5.800647,4.567275,4.267318,5.342986,5.305422,5.537147,122.030936,174.150457,97.74496,111.327384,108.052275,101.264675,133.985186,129.144827,135.028748,129.199944,79.806428,75.104193,65.416321,59.600548,5.75,6.5,5.75,0,5.75,5.75,6.5,6.5,6,6,4.35,4.25,5.5,5.5,4.2,0.25,0,0.25,0.25,0.25,1,1,0,0,1.65,1.75,0,0,1.5,1.5,1.5,1.5,2.9,0,2.25,0.75,1.75,1.25,2.9,0,1.75,1.25,5.75,0.25,0.25,0.75
3.45,0.75,0.75,5.75,1.4,0.75,1.299038,1.299038,1.299038,1.299038,2.424871,1.825918,1.299038,1.299038,6.504806,6.262787,5.565294,0.471699,5.787055,5.511125,6.399023,6.304562,6.399023,6.304562,4.691482,4.611055,4.944441,4.821566,5.514526,122.030936,176.338064,97.74496,122.005383,108.12186,93.641185,137.335251,132.305842,137.335251,132.305842,83.641035,69.800781,70.561947,64.083357,5.75,6.5,5.75,0,5.75,5.75,6.5,6.5,6.5,6.5,4.35,4.691623,5,5,4.2,0.75,0,0.75,0.75,0.75,1.5,1.5,0,0,2.15,1.804189,0,0,1.5,1.5,1.5,1.5,2.9,0.75,2.25,0.75,2.25,0.75,2.9,0.45,2.25,0.75,5.75,0.75,0.25,0.75
2.95,0.75,1.25,5.75,1.4,0.75,1.299038,1.299038,1.299038,1.299038,2.424871,2.598076,2.165064,2.165064,6.504806,6.282714,5.565294,0.687386,5.808614,5.53376,6.476689,6.383377,6.359835,6.264783,4.864155,4.605432,4.620335,4.398579,5.537147,122.030936,174.150457,97.74496,111.327384,108.052275,93.626272,140.451451,135.234941,133.985186,129.144827,87.278691,83.521717,76.633844,69.645071,5.75,6.5,5.75,0,5.75,5.75,6.5,6.5,6.5,6.5,4.35,4.25,4.5,4.5,4.2,1.25,0,1.25,1.25,1.25,2,2,0.5,0.5,2.65,2.75,0,0,1.5,1.5,1.5,1.5,2.9,0.75,2.25,0.75,2.25,0.75,2.9,0,2.75,0.25,5.75,1.25,0.25,0.75
2.45,0.75,1.75,5.75,1.4,0.75,1.299038,1.299038,1.299038,1.299038,2.424871,2.598076,2.424871,2.598076,6.504806,6.342121,5.565294,1.105667,5.872819,5.601116,6.591472,6.499808,6.359835,6.264783,5.080354,4.843552,4.495553,4.178516,5.604463,122.030936,170.222518,97.74496,103.06803,107.848236,93.582607,143.269081,137.876003,130.472425,125.817385,90.651144,87.267107,75.876592,70.633434,5.75,6.5,5.75,0,5.75,5.75,6.5,6.5,6.5,6.5,4.35,4.25,4.35,4.25,4.2,1.75,0,1.75,1.75,1.75,2.5,2.5,1,1,3.15,3.25,0.35,0.25,1.5,1.5,1.5,1.5,2.9,0.75,2.25,0.75,2.25,0.75,2.9,0,2.9,0,5.75,1.75,0.25,0.75
1.95,0.75,2.25,5.75,1.4,0.75,1.299038,1.299038,1.299038,1.299038,2.424871,1.825918,2.424871,2.598076,6.504806,6.439915,5.565294,1.572419,5.978294,5.711611,6.741476,6.651879,6.399023,6.304562,5.334791,5.164726,4.478839,4.148494,5.714893,122.030936,166.050782,97.74496,99.148321,107.523037,93.513211,145.734827,140.186822,126.869509,122.39296,93.723072,81.918008,71.978434,66.19682,5.75,6.5,5.75,0,5.75,5.75,6.5,6.5,6.5,6.5,4.35,4.691623,4.35,4.25,4.2,2.25,0,2.25,2.25,2.25,3,3,1.5,1.5,3.65,3.304189,0.85,0.75,1.5,1.5,1.5,1.5,2.9,0.75,2.25,0.75,2.25,0.75,2.9,0.45,2.9,0,5.75,2.25,0.25,0.75
1.45,0.75,2.75,5.75,1.4,0.75,1.299038,1.299038,1.299038,1.299038,2.511474,2.511474,2.424871,1.825918,6.504806,6.574382,5.565294,2.054872,6.122908,5.862806,6.924413,6.837214,6.476689,6.383377,5.632717,5.422868,4.517743,4.587491,5.866004,122.030936,161.926567,97.74496,96.988035,107.096262,93.4225,147.811088,142.142146,123.245551,118.939484,97.361215,92.746071,68.246824,53.218573,5.75,6.5,5.75,0,5.75,5.75,6.5,6.5,6.5,6.5,4.3,4.3,4.35,4.691623,4.2,2.75,0,2.75,2.75,2.75,3.5,3.5,2,2,4.2,4.2,1.35,1.695811,1.5,1.5,1.5,1.5,2.9,0.75,2.25,0.75,2.25,0.75,2.95,0.05,2.9,0.45,5.75,2.75,0.25,0.75
0.95,0.75,3.25,5.75,1.4,0.75,1.299038,1.299038,1.299038,1.299038,1.645448,1.645448,2.424871,2.598076,6.504806,6.74333,5.565294,2.544111,6.303967,6.051653,7.137752,7.053191,6.591472,6.499808,5.867495,5.736506,4.610857,4.267318,6.05475,122.030936,157.947739,97.74496,95.639337,106.5908,93.315577,149.479214,143.734788,119.662253,115.51865,91.409591,86.826787,64.802972,58.152937,5.75,6.5,5.75,0,5.75,5.75,6.5,6.5,6.5,6.5,4.8,4.8,4.35,4.25,4.2,3.25,0,3.25,3.25,3.25,4,4,2.5,2.5,4.2,4.2,1.85,1.75,1.5,1.5,1.5,1.5,2.9,0.75,2.25,0.75,2.25,0.75,2.45,0.55,2.9,0,5.75,3.25,0.25,0.75
0.45,0.75,3.75,5.75,1.4,1.5,0.779423,0.779423,1.299038,1.299038,0.779423,0.779423,2.424871,1.83106,6.504806,6.944242,5.565294,3.036857,6.518435,6.360818,6.930188,6.878045,6.741476,6.651879,6.174747,6.116167,4.754997,4.888989,6.277738,122.030936,154.161513,97.74496,94.722044,106.029955,99.958437,148.640855,142.489605,116.171139,112.182533,85.978753,81.586509,61.735879,47.242514,5.75,6.5,5.75,0,5.75,5.75,6.2,6.2,6.5,6.5,5.3,5.3,4.35,4.691623,4.2,3.75,0,3.75,3.75,3.75,4.2,4.2,3,3,4.2,4.2,2.35,2.68693,1.5,1.5,1.5,1.5,2.9,0,1.95,1.05,2.25,0.75,1.95,1.05,2.9,0.45,5.75,3.75,0.25,0.75
3.95,0.25,0.25,6.25,1.4,1.5,0.433013,0.433013,0.433013,0.433013,2.424871,1.299038,0.433013,0.433013,6.932712,6.282714,6.059909,0.687386,6.284107,6.120457,6.28868,6.256796,6.328309,6.296626,5.020956,5.26759,5.835024,5.800647,6.03407,119.844034,174.150457,97.109397,111.327384,106.644757,100.35375,127.627275,122.6709,134.261322,128.909364,77.38038,59.358827,64.506187,59.163492,6.25,6.5,6.25,0,6.25,6.25,6.5,6.5,6.5,6.5,4.85,5.5,6,6,4.2,0.25,0,0.25,0.25,0.25,0.5,0.5,0,0,1.65,1,0,0,1.5,1.5,1.5,1.5,2.9,0,1.75,1.25,1.75,1.25,2.9,0.75,1.75,1.25,6.25,0.25,0.25,0.75
3.45,0.25,0.75,6.25,1.4,1.5,0.433013,0.433013,0.433013,0.433013,2.424871,1.299038,1.299038,1.299038,6.932712,6.262787,6.059909,0.471699,6.264184,6.1,6.28868,6.256796,6.28868,6.256796,5.134199,5.314838,5.426555,5.314838,6.013319,119.844034,176.338064,97.109397,122.005383,106.699244,100.388858,131.02788,125.870181,131.02788,125.870181,80.942093,63.204074,69.119608,63.204074,6.25,6.5,6.25,0,6.25,6.25,6.5,6.5,6.5,6.5,4.85,5.5,5.5,5.5,4.2,0.75,0,0.75,0.75,0.75,1,1,0.5,0.5,2.15,1.5,0,0,1.5,1.5,1.5,1.5,2.9,0,1.75,1.25,1.75,1.25,2.9,0.75,2.25,0.75,6.25,0.75,0.25,0.75
2.95,0.25,1.25,6.25,1.4,1.5,0.433013,0.433013,0.433013,0.433013,2.424871,1.299038,2.165064,2.165064,6.932712,6.282714,6.059909,0.687386,6.284107,6.120457,6.328309,6.296626,6.28868,6.256796,5.292447,5.408096,5.084044,4.88339,6.03407,119.844034,174.150457,97.109397,111.327384,106.644757,100.35375,134.261322,128.909364,127.627275,122.6709,84.365594,67.066541,74.521967,68.135296,6.25,6.5,6.25,0,6.25,6.25,6.5,6.5,6.5,6.5,4.85,5.5,5,5,4.2,1.25,0,1.25,1.25,1.25,1.5,1.5,1,1,2.65,2,0,0,1.5,1.5,1.5,1.5,2.9,0,1.75,1.25,1.75,1.25,2.9,0.75,2.75,0.25,6.25,1.25,0.25,0.75
2.45,0.25,1.75,6.25,1.4,1.5,0.433013,0.433013,0.433013,0.433013,2.424871,1.299038,2.424871,1.299038,6.932712,6.342121,6.059909,1.105667,6.343501,6.181424,6.406832,6.375539,6.328309,6.296626,5.491812,5.545043,4.955805,5.26759,6.0959,119.844034,170.222518,97.109397,103.06803,106.484443,100.250523,137.259533,131.727958,124.130698,119.376884,87.589904,70.853892,73.763695,55.635064,6.25,6.5,6.25,0,6.25,6.25,6.5,6.5,6.5,6.5,4.85,5.5,4.85,5.5,4.2,1.75,0,1.75,1.75,1.75,2,2,1.5,1.5,3.15,2.5,0.35,1,1.5,1.5,1.5,1.5,2.9,0,1.75,1.25,1.75,1.25,2.9,0.75,2.9,0.75,6.25,1.75,0.25,0.75
1.95,0.25,2.25,6.25,1.4,1.5,0.433013,0.433013,0.433013,0.433013,2.424871,1.299038,2.424871,1.299038,6.932712,6.439915,6.059909,1.572419,6.441273,6.28172,6.522844,6.492111,6.406832,6.375539,5.728001,5.722543,4.940648,5.314838,6.19758,119.844034,166.050782,97.109397,99.148321,106.227254,100.085134,139.962996,134.27547,120.607128,116.052969,90.577519,74.492778,70.190989,52.138204,6.25,6.5,6.25,0,6.25,6.25,6.5,6.5,6.5,6.5,4.85,5.5,4.85,5.5,4.2,2.25,0,2.25,2.25,2.25,2.5,2.5,2,2,3.65,3,0.85,1.5,1.5,1.5,1.5,1.5,2.9,0,1.75,1.25,1.75,1.25,2.9,0.75,2.9,0.75,6.25,2.25,0.25,0.75
1.45,0.25,2.75,6.25,1.4,1.5,0.433013,0.433013,0.433013,0.433013,2.511474,1.299038,2.424871,1.299038,6.932712,6.574382,6.059909,2.054872,6.575713,6.419502,6.674391,6.644359,6.522844,6.492111,6.002291,5.936961,4.975942,5.408096,6.337192,119.844034,161.926567,97.109397,96.988035,105.886618,99.866487,142.325548,136.515378,117.118802,112.758645,94.136982,77.931523,66.765435,48.962451,6.25,6.5,6.25,0,6.25,6.25,6.5,6.5,6.5,6.5,4.8,5.5,4.85,5.5,4.2,2.75,0,2.75,2.75,2.75,3,3,2.5,2.5,4.2,3.5,1.35,2,1.5,1.5,1.5,1.5,2.9,0,1.75,1.25,1.75,1.25,2.95,0.75,2.9,0.75,6.25,2.75,0.25,0.75
0.95,0.25,3.25,6.25,1.4,1.5,0.433013,0.433013,0.433013,0.433013,1.645448,1.645448,2.424871,1.299038,6.932712,6.74333,6.059909,2.544111,6.744627,6.59242,6.859118,6.829898,6.674391,6.644359,6.263186,6.140643,5.060632,5.545043,6.512296,119.844034,157.947739,97.109397,95.639337,105.478638,99.605204,144.317945,138.42737,113.71802,109.544521,88.67948,84.334406,63.580648,46.179729,6.25,6.5,6.25,0,6.25,6.25,6.5,6.5,6.5,6.5,5.3,5.3,4.85,5.5,4.2,3.25,0,3.25,3.25,3.25,3.5,3.5,3,3,4.2,4.2,1.85,2.5,1.5,1.5,1.5,1.5,2.9,0,1.75,1.25,1.75,1.25,2.45,0.55,2.9,0.75,6.25,3.25,0.25,0.75
0.45,0.25,3.75,6.25,1.4,1.5,0.433013,0.433013,0.433013,0.433013,0.779423,0.779423,2.424871,1.299038,6.932712,6.944242,6.059909,3.036857,6.945502,6.797794,7.074426,7.046098,6.859118,6.829898,6.589954,6.535098,5.192302,5.722543,6.720119,119.844034,154.161513,97.109397,94.722044,105.020257,99.312389,145.929681,140.007599,110.44552,106.450378,83.712738,79.56561,60.708608,43.832533,6.25,6.5,6.25,0,6.25,6.25,6.5,6.5,6.5,6.5,5.8,5.8,4.85,5.5,4.2,3.75,0,3.75,3.75,3.75,4,4,3.5,3.5,4.2,4.2,2.35,3,1.5,1.5,1.5,1.5,2.9,0,1.75,1.25,1.75,1.25,1.95,1.05,2.9,0.75,6.25,3.75,0.25,0.75
3.95,6.25,0.25,0.25,1.4,1.5,2.424871,1.299038,0.433013,0.433013,0.433013,0.433013,0.433013,0.433013,2.976995,6.342121,1.31244,1.105667,2.059126,1.486607,2.315167,0.864581,1.430909,1.28355,1.023474,0.804674,1.430909,1.28355,1.077033,172.278174,170.222518,162.255328,103.06803,150.945396,137.726311,153.864966,124.583973,150.168581,127.390209,94.853956,62.200922,150.168581,127.390209,0.25,6.5,0.25,0,0.25,0.25,1.65,1,0.5,0.5,0,0,0,0,4.2,0.25,0,0.25,0.25,0.25,1.65,1,0,0,0.5,0.5,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,1.75,1.25,1.75,1.25,1.75,1.25,0.25,0.25,0.25,1.25
3.45,6.25,0.75,0.25,1.4,1.5,2.424871,1.299038,1.299038,1.299038,0.433013,0.433013,0.433013,0.433013,2.976995,6.282714,1.31244,0.687386,1.868154,1.208305,2.45153,0.864581,1.856744,1.499166,0.739932,0.384057,1.023474,0.804674,0.640312,172.278174,174.150457,162.255328,111.327384,164.475889,155.556045,164.922522,154.356439,168.374312,154.825755,120.47606,76.968082,158.556482,127.58022,0.25,6.5,0.25,0,0.25,0.25,1.65,1,1,1,0,0,0,0,4.2,0.75,0,0.75,0.75,0.75,2.15,1.5,0,0,1,1,0.5,0.5,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,2.25,0.75,1.75,1.25,1.75,1.25,0.25,0.75,0.25,1.25
